0.026883
-0.90831
-0.11294
1.0431
0.015938
0.93462
-0.02168
-0.98287
0.17892
-0.86153
-0.067494
1.1517
0.03627
0.99685
0.035737
-1.0102
-0.0062072
-0.92552
0.070452
1.0709
0.033575
0.93963
0.035862
-0.91849
0.024445
-0.94827
0.036344
0.98483
0.014694
-1.0394
0.04442
0.94265
-0.053444
0.95953
-0.14721
-0.92808
0.01626
0.96225
0.068515
-1.0856
-0.0051121
-1.0121
0.01596
1.0156
-0.043244
-1.0015
-0.008244
1.0314
0.054663
1.0555
-0.043183
-0.99613
-0.060706
0.94432
-0.00034247
-0.92337
-0.038483
-0.98143
-0.011279
1.0559
-0.054453
1.0016
0.027626
-0.94497
0.077211
1.0043
-0.07458
-1.0371
-0.053079
1.1175
-0.03078
-0.9626
-0.0096209
-0.95557
-0.038242
0.92989
-0.071119
-0.97559
-0.0088688
0.9902
0.070966
1.0146
0.0098906
-0.92062
-0.040223
1.0348
0.041754
-1.0122
0.010784
0.94171
-0.057398
-0.99476
0.036113
1.1293
-0.033345
-0.99063
-0.0041247
0.90335
-0.021948
-1.0897
0.042019
0.9556
0.0050046
-1.0272
0.015176
-1.03
0.024498
1.037
0.085594
-1.0097
-0.10692
0.95802
0.06773
0.94639
0.048048
-0.9938
0.071835
0.90196
-0.0098849
-1.0604
0.1454
-0.95874
0.068949
0.94709
-0.023431
0.98638
0.054921
-1.0139
0.035077
0.89741
-0.017692
-1.0412
-0.078853
1.0254
0.014099
-0.99833
-0.066684
-0.94363
0.017509
0.98505
0.0011445
-1.0131
-0.087511
0.98572
-0.041568
0.95104
-0.05782
-1.0267
-0.10013
1.0482
0.026003
-1.001
-0.0017386
0.96009
0.050934
-1.0067
-0.035727
-0.93243
-0.011239
0.97055
